run,tag,step,value
PPO_2,train/loss,200704,-0.30553022027015686
PPO_2,train/loss,202752,-0.3091205060482025
PPO_2,train/loss,204800,-0.3121194541454315
PPO_2,train/loss,206848,-0.31934720277786255
PPO_2,train/loss,208896,-0.3253006339073181
PPO_2,train/loss,210944,-0.30113252997398376
PPO_2,train/loss,212992,-0.31165453791618347
PPO_2,train/loss,215040,-0.31312665343284607
PPO_2,train/loss,217088,-0.31652599573135376
PPO_2,train/loss,219136,-0.31535816192626953
PPO_2,train/loss,221184,-0.30744045972824097
PPO_2,train/loss,223232,-0.31409069895744324
PPO_2,train/loss,225280,-0.3105924427509308
PPO_2,train/loss,227328,-0.2900007963180542
PPO_2,train/loss,229376,-0.32869723439216614
PPO_2,train/loss,231424,-0.3110739290714264
PPO_2,train/loss,233472,-0.323151171207428
PPO_2,train/loss,235520,-0.31250056624412537
PPO_2,train/loss,237568,-0.31215962767601013
PPO_2,train/loss,239616,-0.3329433798789978
PPO_2,train/loss,241664,-0.30675771832466125
PPO_2,train/loss,243712,-0.3269476890563965
PPO_2,train/loss,245760,-0.3186260461807251
PPO_2,train/loss,247808,-0.3184223473072052
PPO_2,train/loss,249856,-0.29773563146591187
PPO_2,train/loss,251904,-0.32781851291656494
PPO_2,train/loss,253952,-0.31312790513038635
PPO_2,train/loss,256000,-0.3330075740814209
PPO_2,train/loss,258048,-0.3220268487930298
PPO_2,train/loss,260096,-0.32647961378097534
PPO_2,train/loss,262144,-0.31002601981163025
PPO_2,train/loss,264192,-0.3018464744091034
PPO_2,train/loss,266240,-0.2971460819244385
PPO_2,train/loss,268288,-0.326741486787796
PPO_2,train/loss,270336,-0.30035725235939026
PPO_2,train/loss,272384,-0.32329657673835754
PPO_2,train/loss,274432,-0.3140411674976349
PPO_2,train/loss,276480,-0.3217430114746094
PPO_2,train/loss,278528,-0.3338053226470947
PPO_2,train/loss,280576,-0.31724151968955994
PPO_2,train/loss,282624,-0.33864879608154297
PPO_2,train/loss,284672,-0.31352856755256653
PPO_2,train/loss,286720,-0.3173743486404419
PPO_2,train/loss,288768,-0.32269415259361267
PPO_2,train/loss,290816,-0.3214357793331146
PPO_2,train/loss,292864,-0.3260680139064789
PPO_2,train/loss,294912,-0.3298705816268921
PPO_2,train/loss,296960,-0.32791805267333984
PPO_2,train/loss,299008,-0.3460673689842224
PPO_2,train/loss,301056,-0.33057665824890137
PPO_2,train/policy_gradient_loss,4096,-0.02986101433634758
PPO_2,train/policy_gradient_loss,6144,-0.03514476493000984
PPO_2,train/policy_gradient_loss,8192,-0.03603417053818703
PPO_2,train/policy_gradient_loss,10240,-0.03509031981229782
PPO_2,train/policy_gradient_loss,12288,-0.03732388839125633
PPO_2,train/policy_gradient_loss,14336,-0.039949480444192886
PPO_2,train/policy_gradient_loss,16384,-0.04054120555520058
PPO_2,train/policy_gradient_loss,18432,-0.03476005792617798
PPO_2,train/policy_gradient_loss,20480,-0.035131342709064484
PPO_2,train/policy_gradient_loss,22528,-0.037817299365997314
PPO_2,train/policy_gradient_loss,24576,-0.04162031039595604
PPO_2,train/policy_gradient_loss,26624,-0.03715142607688904
PPO_2,train/policy_gradient_loss,28672,-0.03761344775557518
PPO_2,train/policy_gradient_loss,30720,-0.032861895859241486
PPO_2,train/policy_gradient_loss,32768,-0.03619140759110451
PPO_2,train/policy_gradient_loss,34816,-0.03521830961108208
PPO_2,train/policy_gradient_loss,36864,-0.03817245364189148
PPO_2,train/policy_gradient_loss,38912,-0.03594965487718582
PPO_2,train/policy_gradient_loss,40960,-0.03803680092096329
PPO_2,train/policy_gradient_loss,43008,-0.03931611403822899
PPO_2,train/policy_gradient_loss,45056,-0.037069763988256454
PPO_2,train/policy_gradient_loss,47104,-0.03106929361820221
PPO_2,train/policy_gradient_loss,49152,-0.037163082510232925
PPO_2,train/policy_gradient_loss,51200,-0.03579562529921532
PPO_2,train/policy_gradient_loss,53248,-0.0347958579659462
PPO_2,train/policy_gradient_loss,55296,-0.03430508077144623
PPO_2,train/policy_gradient_loss,57344,-0.037903573364019394
PPO_2,train/policy_gradient_loss,59392,-0.035841457545757294
PPO_2,train/policy_gradient_loss,61440,-0.03407176211476326
PPO_2,train/policy_gradient_loss,63488,-0.037016790360212326
PPO_2,train/policy_gradient_loss,65536,-0.03711160272359848
PPO_2,train/policy_gradient_loss,67584,-0.04163144901394844
PPO_2,train/policy_gradient_loss,69632,-0.03332007676362991
PPO_2,train/policy_gradient_loss,71680,-0.035673294216394424
PPO_2,train/policy_gradient_loss,73728,-0.02867080271244049
PPO_2,train/policy_gradient_loss,75776,-0.03994812071323395
PPO_2,train/policy_gradient_loss,77824,-0.030113277956843376
PPO_2,train/policy_gradient_loss,79872,-0.03722061961889267
PPO_2,train/policy_gradient_loss,81920,-0.03815232589840889
PPO_2,train/policy_gradient_loss,83968,-0.033990632742643356
PPO_2,train/policy_gradient_loss,86016,-0.03994674235582352
PPO_2,train/policy_gradient_loss,88064,-0.0409129299223423
PPO_2,train/policy_gradient_loss,90112,-0.03945394605398178
PPO_2,train/policy_gradient_loss,92160,-0.03764726221561432
PPO_2,train/policy_gradient_loss,94208,-0.04109983518719673
PPO_2,train/policy_gradient_loss,96256,-0.03815636411309242
PPO_2,train/policy_gradient_loss,98304,-0.033515799790620804
PPO_2,train/policy_gradient_loss,100352,-0.04032791033387184
PPO_2,train/policy_gradient_loss,102400,-0.036376286298036575
PPO_2,train/policy_gradient_loss,104448,-0.035030510276556015
PPO_2,train/policy_gradient_loss,106496,-0.03797979652881622
PPO_2,train/policy_gradient_loss,108544,-0.03851690515875816
PPO_2,train/policy_gradient_loss,110592,-0.03660981357097626
PPO_2,train/policy_gradient_loss,112640,-0.03360946848988533
PPO_2,train/policy_gradient_loss,114688,-0.03690382093191147
PPO_2,train/policy_gradient_loss,116736,-0.035426776856184006
PPO_2,train/policy_gradient_loss,118784,-0.03880777582526207
PPO_2,train/policy_gradient_loss,120832,-0.03278360515832901
PPO_2,train/policy_gradient_loss,122880,-0.036549460142850876
PPO_2,train/policy_gradient_loss,124928,-0.03150644153356552
PPO_2,train/policy_gradient_loss,126976,-0.04011305049061775
PPO_2,train/policy_gradient_loss,129024,-0.03949625417590141
PPO_2,train/policy_gradient_loss,131072,-0.04099578037858009
PPO_2,train/policy_gradient_loss,133120,-0.036930497735738754
PPO_2,train/policy_gradient_loss,135168,-0.035285584628582
PPO_2,train/policy_gradient_loss,137216,-0.039726778864860535
PPO_2,train/policy_gradient_loss,139264,-0.04087633267045021
PPO_2,train/policy_gradient_loss,141312,-0.03569632023572922
PPO_2,train/policy_gradient_loss,143360,-0.033182479441165924
PPO_2,train/policy_gradient_loss,145408,-0.03758899122476578
PPO_2,train/policy_gradient_loss,147456,-0.03397668898105621
PPO_2,train/policy_gradient_loss,149504,-0.03225160762667656
PPO_2,train/policy_gradient_loss,151552,-0.037340112030506134
PPO_2,train/policy_gradient_loss,153600,-0.03323746845126152
PPO_2,train/policy_gradient_loss,155648,-0.03752560913562775
PPO_2,train/policy_gradient_loss,157696,-0.03764566779136658
PPO_2,train/policy_gradient_loss,159744,-0.03175705671310425
PPO_2,train/policy_gradient_loss,161792,-0.03673971816897392
PPO_2,train/policy_gradient_loss,163840,-0.03454255685210228
PPO_2,train/policy_gradient_loss,165888,-0.03789884224534035
PPO_2,train/policy_gradient_loss,167936,-0.03357265144586563
PPO_2,train/policy_gradient_loss,169984,-0.03596993908286095
PPO_2,train/policy_gradient_loss,172032,-0.03896327689290047
PPO_2,train/policy_gradient_loss,174080,-0.043292898684740067
PPO_2,train/policy_gradient_loss,176128,-0.036150384694337845
PPO_2,train/policy_gradient_loss,178176,-0.033186689019203186
PPO_2,train/policy_gradient_loss,180224,-0.03365197405219078
PPO_2,train/policy_gradient_loss,182272,-0.036819346249103546
PPO_2,train/policy_gradient_loss,184320,-0.03415302559733391
PPO_2,train/policy_gradient_loss,186368,-0.041720010340213776
PPO_2,train/policy_gradient_loss,188416,-0.037083692848682404
PPO_2,train/policy_gradient_loss,190464,-0.030309218913316727
PPO_2,train/policy_gradient_loss,192512,-0.03574056178331375
PPO_2,train/policy_gradient_loss,194560,-0.04066482558846474
PPO_2,train/policy_gradient_loss,196608,-0.04740050435066223
PPO_2,train/policy_gradient_loss,198656,-0.03663918748497963
PPO_2,train/policy_gradient_loss,200704,-0.03455013409256935
PPO_2,train/policy_gradient_loss,202752,-0.035370953381061554
PPO_2,train/policy_gradient_loss,204800,-0.040231913328170776
PPO_2,train/policy_gradient_loss,206848,-0.04264986887574196
PPO_2,train/policy_gradient_loss,208896,-0.04269425570964813
PPO_2,train/policy_gradient_loss,210944,-0.039722129702568054
PPO_2,train/policy_gradient_loss,212992,-0.036833591759204865
PPO_2,train/policy_gradient_loss,215040,-0.03990914300084114
PPO_2,train/policy_gradient_loss,217088,-0.04465210437774658
PPO_2,train/policy_gradient_loss,219136,-0.042001381516456604
PPO_2,train/policy_gradient_loss,221184,-0.04050889611244202
PPO_2,train/policy_gradient_loss,223232,-0.039964720606803894
PPO_2,train/policy_gradient_loss,225280,-0.03435314819216728
PPO_2,train/policy_gradient_loss,227328,-0.0378156416118145
PPO_2,train/policy_gradient_loss,229376,-0.040653057396411896
PPO_2,train/policy_gradient_loss,231424,-0.044134851545095444
PPO_2,train/policy_gradient_loss,233472,-0.03976043313741684
PPO_2,train/policy_gradient_loss,235520,-0.03268071636557579
PPO_2,train/policy_gradient_loss,237568,-0.038089361041784286
PPO_2,train/policy_gradient_loss,239616,-0.04242172837257385
PPO_2,train/policy_gradient_loss,241664,-0.03832617029547691
PPO_2,train/policy_gradient_loss,243712,-0.044014621526002884
PPO_2,train/policy_gradient_loss,245760,-0.04649987071752548
PPO_2,train/policy_gradient_loss,247808,-0.040238115936517715
PPO_2,train/policy_gradient_loss,249856,-0.0404275506734848
PPO_2,train/policy_gradient_loss,251904,-0.042026225477457047
PPO_2,train/policy_gradient_loss,253952,-0.043492287397384644
PPO_2,train/policy_gradient_loss,256000,-0.0425102561712265
PPO_2,train/policy_gradient_loss,258048,-0.03980552777647972
PPO_2,train/policy_gradient_loss,260096,-0.0400242917239666
PPO_2,train/policy_gradient_loss,262144,-0.03761357069015503
PPO_2,train/policy_gradient_loss,264192,-0.038441628217697144
PPO_2,train/policy_gradient_loss,266240,-0.037275608628988266
PPO_2,train/policy_gradient_loss,268288,-0.041999999433755875
PPO_2,train/policy_gradient_loss,270336,-0.04091800004243851
PPO_2,train/policy_gradient_loss,272384,-0.039376143366098404
PPO_2,train/policy_gradient_loss,274432,-0.03919561952352524
PPO_2,train/policy_gradient_loss,276480,-0.044250380247831345
PPO_2,train/policy_gradient_loss,278528,-0.04131017252802849
PPO_2,train/policy_gradient_loss,280576,-0.03858821094036102
PPO_2,train/policy_gradient_loss,282624,-0.04227389022707939
PPO_2,train/policy_gradient_loss,284672,-0.036988094449043274
PPO_2,train/policy_gradient_loss,286720,-0.03728891909122467
PPO_2,train/policy_gradient_loss,288768,-0.0374319925904274
PPO_2,train/policy_gradient_loss,290816,-0.043252844363451004
PPO_2,train/policy_gradient_loss,292864,-0.04331739619374275
PPO_2,train/policy_gradient_loss,294912,-0.04277186840772629
PPO_2,train/policy_gradient_loss,296960,-0.041079409420490265
PPO_2,train/policy_gradient_loss,299008,-0.0455811582505703
PPO_2,train/policy_gradient_loss,301056,-0.04158148914575577
PPO_2,train/std,4096,0.9997203350067139
PPO_2,train/std,6144,1.0022923946380615
PPO_2,train/std,8192,1.002935767173767
PPO_2,train/std,10240,1.0050307512283325
PPO_2,train/std,12288,1.0073199272155762
PPO_2,train/std,14336,1.0101234912872314
PPO_2,train/std,16384,1.0116137266159058
PPO_2,train/std,18432,1.0141054391860962
PPO_2,train/std,20480,1.0140297412872314
PPO_2,train/std,22528,1.0171947479248047
PPO_2,train/std,24576,1.0184085369110107
PPO_2,train/std,26624,1.0180717706680298
PPO_2,train/std,28672,1.019000768661499
PPO_2,train/std,30720,1.0196305513381958
PPO_2,train/std,32768,1.0189529657363892
PPO_2,train/std,34816,1.0206615924835205
PPO_2,train/std,36864,1.0231422185897827
PPO_2,train/std,38912,1.024170160293579
PPO_2,train/std,40960,1.0267441272735596
PPO_2,train/std,43008,1.0301038026809692
PPO_2,train/std,45056,1.0305317640304565
PPO_2,train/std,47104,1.0326350927352905
PPO_2,train/std,49152,1.0342509746551514
PPO_2,train/std,51200,1.0359470844268799
PPO_2,train/std,53248,1.0377250909805298
PPO_2,train/std,55296,1.040757656097412
PPO_2,train/std,57344,1.042362928390503
PPO_2,train/std,59392,1.042925238609314
PPO_2,train/std,61440,1.0442196130752563
PPO_2,train/std,63488,1.0466532707214355
PPO_2,train/std,65536,1.0477055311203003
PPO_2,train/std,67584,1.0498055219650269
PPO_2,train/std,69632,1.0542293787002563
PPO_2,train/std,71680,1.0566486120224
PPO_2,train/std,73728,1.058250904083252
PPO_2,train/std,75776,1.0590378046035767
PPO_2,train/std,77824,1.0573251247406006
PPO_2,train/std,79872,1.0574467182159424
PPO_2,train/std,81920,1.056696891784668
PPO_2,train/std,83968,1.057482123374939
PPO_2,train/std,86016,1.0571613311767578
PPO_2,train/std,88064,1.059322714805603
PPO_2,train/std,90112,1.063190221786499
PPO_2,train/std,92160,1.0642597675323486
PPO_2,train/std,94208,1.067115306854248
PPO_2,train/std,96256,1.0692758560180664
PPO_2,train/std,98304,1.071457862854004
PPO_2,train/std,100352,1.0730812549591064
PPO_2,train/std,102400,1.0762945413589478
PPO_2,train/std,104448,1.077744483947754
PPO_2,train/std,106496,1.0775610208511353
PPO_2,train/std,108544,1.0770021677017212
PPO_2,train/std,110592,1.0792338848114014
PPO_2,train/std,112640,1.083789587020874
PPO_2,train/std,114688,1.0869276523590088
PPO_2,train/std,116736,1.0901851654052734
PPO_2,train/std,118784,1.0902684926986694
PPO_2,train/std,120832,1.0920026302337646
PPO_2,train/std,122880,1.0952672958374023
PPO_2,train/std,124928,1.0990170240402222
PPO_2,train/std,126976,1.1011408567428589
PPO_2,train/std,129024,1.100671410560608
PPO_2,train/std,131072,1.1021004915237427
PPO_2,train/std,133120,1.106095552444458
PPO_2,train/std,135168,1.1076664924621582
PPO_2,train/std,137216,1.1109203100204468
PPO_2,train/std,139264,1.1122984886169434
PPO_2,train/std,141312,1.1172099113464355
PPO_2,train/std,143360,1.1222360134124756
PPO_2,train/std,145408,1.126904010772705
PPO_2,train/std,147456,1.129822015762329
PPO_2,train/std,149504,1.1333848237991333
PPO_2,train/std,151552,1.137047529220581
PPO_2,train/std,153600,1.1380974054336548
PPO_2,train/std,155648,1.1404024362564087
PPO_2,train/std,157696,1.143540382385254
PPO_2,train/std,159744,1.1463513374328613
PPO_2,train/std,161792,1.1527491807937622
PPO_2,train/std,163840,1.1512638330459595
PPO_2,train/std,165888,1.15285062789917
PPO_2,train/std,167936,1.1550343036651611
PPO_2,train/std,169984,1.16033136844635
PPO_2,train/std,172032,1.1643500328063965
PPO_2,train/std,174080,1.166163682937622
PPO_2,train/std,176128,1.167671799659729
PPO_2,train/std,178176,1.1721222400665283
PPO_2,train/std,180224,1.173262357711792
PPO_2,train/std,182272,1.1772677898406982
PPO_2,train/std,184320,1.1796714067459106
PPO_2,train/std,186368,1.1795672178268433
PPO_2,train/std,188416,1.183045506477356
PPO_2,train/std,190464,1.1862190961837769
PPO_2,train/std,192512,1.187941312789917
PPO_2,train/std,194560,1.1874581575393677
PPO_2,train/std,196608,1.1879020929336548
PPO_2,train/std,198656,1.187562346458435
PPO_2,train/std,200704,1.1879475116729736
PPO_2,train/std,202752,1.1895458698272705
PPO_2,train/std,204800,1.1904847621917725
PPO_2,train/std,206848,1.1915576457977295
PPO_2,train/std,208896,1.1928327083587646
PPO_2,train/std,210944,1.1952531337738037
PPO_2,train/std,212992,1.1966429948806763
PPO_2,train/std,215040,1.1978949308395386
PPO_2,train/std,217088,1.2008860111236572
PPO_2,train/std,219136,1.203348994255066
PPO_2,train/std,221184,1.2057685852050781
PPO_2,train/std,223232,1.2083191871643066
PPO_2,train/std,225280,1.2114336490631104
PPO_2,train/std,227328,1.2141073942184448
PPO_2,train/std,229376,1.2151738405227661
PPO_2,train/std,231424,1.2180395126342773
PPO_2,train/std,233472,1.2200192213058472
PPO_2,train/std,235520,1.2212438583374023
PPO_2,train/std,237568,1.2226336002349854
PPO_2,train/std,239616,1.2281032800674438
PPO_2,train/std,241664,1.2314566373825073
PPO_2,train/std,243712,1.2342259883880615
PPO_2,train/std,245760,1.2351500988006592
PPO_2,train/std,247808,1.2378684282302856
PPO_2,train/std,249856,1.2406985759735107
PPO_2,train/std,251904,1.2435632944107056
PPO_2,train/std,253952,1.2419610023498535
PPO_2,train/std,256000,1.2420545816421509
PPO_2,train/std,258048,1.2426388263702393
PPO_2,train/std,260096,1.2462064027786255
PPO_2,train/std,262144,1.2470006942749023
PPO_2,train/std,264192,1.2506481409072876
PPO_2,train/std,266240,1.2525651454925537
PPO_2,train/std,268288,1.255082368850708
PPO_2,train/std,270336,1.2564722299575806
PPO_2,train/std,272384,1.2588918209075928
PPO_2,train/std,274432,1.26162850856781
PPO_2,train/std,276480,1.2629753351211548
PPO_2,train/std,278528,1.2670931816101074
PPO_2,train/std,280576,1.2681869268417358
PPO_2,train/std,282624,1.2728790044784546
PPO_2,train/std,284672,1.2743889093399048
PPO_2,train/std,286720,1.2823596000671387
PPO_2,train/std,288768,1.2882359027862549
PPO_2,train/std,290816,1.2929142713546753
PPO_2,train/std,292864,1.293900966644287
PPO_2,train/std,294912,1.2977025508880615
PPO_2,train/std,296960,1.302266001701355
PPO_2,train/std,299008,1.3054234981536865
PPO_2,train/std,301056,1.307493805885315
PPO_2,train/value_loss,4096,0.49281546473503113
PPO_2,train/value_loss,6144,0.08705509454011917
PPO_2,train/value_loss,8192,0.05085247382521629
PPO_2,train/value_loss,10240,0.05038336664438248
PPO_2,train/value_loss,12288,0.04430878907442093
PPO_2,train/value_loss,14336,0.05449724569916725
PPO_2,train/value_loss,16384,0.033562276512384415
PPO_2,train/value_loss,18432,0.029057180508971214
PPO_2,train/value_loss,20480,0.04734640195965767
PPO_2,train/value_loss,22528,0.01622600108385086
PPO_2,train/value_loss,24576,0.015143370255827904
PPO_2,train/value_loss,26624,0.027354439720511436
PPO_2,train/value_loss,28672,0.013148981146514416
PPO_2,train/value_loss,30720,0.021135644987225533
PPO_2,train/value_loss,32768,0.014482315629720688
PPO_2,train/value_loss,34816,0.03395889326930046
PPO_2,train/value_loss,36864,0.04853973165154457
PPO_2,train/value_loss,38912,0.016232673078775406
PPO_2,train/value_loss,40960,0.036264583468437195
PPO_2,train/value_loss,43008,0.017371656373143196
PPO_2,train/value_loss,45056,0.03191893920302391
PPO_2,train/value_loss,47104,0.025356756523251534
PPO_2,train/value_loss,49152,0.040336478501558304
PPO_2,train/value_loss,51200,0.042700543999671936
PPO_2,train/value_loss,53248,0.03328609839081764
PPO_2,train/value_loss,55296,0.0226451363414526
PPO_2,train/value_loss,57344,0.013476066291332245
PPO_2,train/value_loss,59392,0.042615391314029694
PPO_2,train/value_loss,61440,0.020210567861795425
PPO_2,train/value_loss,63488,0.018847698345780373
PPO_2,train/value_loss,65536,0.01852409727871418
PPO_2,train/value_loss,67584,0.0046179089695215225
PPO_2,train/value_loss,69632,0.026600832119584084
PPO_2,train/value_loss,71680,0.020455021411180496
PPO_2,train/value_loss,73728,0.024859771132469177
PPO_2,train/value_loss,75776,0.03716620057821274
PPO_2,train/value_loss,77824,0.007319353520870209
PPO_2,train/value_loss,79872,0.02758580632507801
PPO_2,train/value_loss,81920,0.028098316863179207
PPO_2,train/value_loss,83968,0.0378577820956707
PPO_2,train/value_loss,86016,0.035970963537693024
PPO_2,train/value_loss,88064,0.036675795912742615
PPO_2,train/value_loss,90112,0.018176894634962082
PPO_2,train/value_loss,92160,0.017970215529203415
PPO_2,train/value_loss,94208,0.016718139871954918
PPO_2,train/value_loss,96256,0.022588148713111877
PPO_2,train/value_loss,98304,0.0088887307792902
PPO_2,train/value_loss,100352,0.008897043764591217
PPO_2,train/value_loss,102400,0.013386904262006283
PPO_2,train/value_loss,104448,0.011024575680494308
PPO_2,train/value_loss,106496,0.007233567535877228
PPO_2,train/value_loss,108544,0.00852737296372652
PPO_2,train/value_loss,110592,0.02354627288877964
PPO_2,train/value_loss,112640,0.026163578033447266
PPO_2,train/value_loss,114688,0.02241976000368595
PPO_2,train/value_loss,116736,0.010518808849155903
PPO_2,train/value_loss,118784,0.0024455145467072725
PPO_2,train/value_loss,120832,0.02249046415090561
PPO_2,train/value_loss,122880,0.02219383977353573
PPO_2,train/value_loss,124928,0.01395786926150322
PPO_2,train/value_loss,126976,0.008358359336853027
PPO_2,train/value_loss,129024,0.014180568978190422
PPO_2,train/value_loss,131072,0.012063181027770042
PPO_2,train/value_loss,133120,0.016811484470963478
PPO_2,train/value_loss,135168,0.015285912901163101
PPO_2,train/value_loss,137216,0.04092448949813843
PPO_2,train/value_loss,139264,0.017797162756323814
PPO_2,train/value_loss,141312,0.014922686852514744
PPO_2,train/value_loss,143360,0.013258429244160652
PPO_2,train/value_loss,145408,0.015809889882802963
PPO_2,train/value_loss,147456,0.012852552346885204
PPO_2,train/value_loss,149504,0.01832999661564827
PPO_2,train/value_loss,151552,0.013468794524669647
PPO_2,train/value_loss,153600,0.0019842938054353
PPO_2,train/value_loss,155648,0.010089445859193802
PPO_2,train/value_loss,157696,0.017574492841959
PPO_2,train/value_loss,159744,0.007468606345355511
PPO_2,train/value_loss,161792,0.01644626259803772
PPO_2,train/value_loss,163840,0.01098627969622612
PPO_2,train/value_loss,165888,0.005523548927158117
PPO_2,train/value_loss,167936,0.016713328659534454
PPO_2,train/value_loss,169984,0.007447631098330021
PPO_2,train/value_loss,172032,0.01692620851099491
PPO_2,train/value_loss,174080,0.017051151022315025
PPO_2,train/value_loss,176128,0.01403941959142685
PPO_2,train/value_loss,178176,0.014325554482638836
PPO_2,train/value_loss,180224,0.009973355568945408
PPO_2,train/value_loss,182272,0.011874448508024216
PPO_2,train/value_loss,184320,0.006856012623757124
PPO_2,train/value_loss,186368,0.017268000170588493
PPO_2,train/value_loss,188416,0.01095246896147728
PPO_2,train/value_loss,190464,0.007978294976055622
PPO_2,train/value_loss,192512,0.01148156262934208
PPO_2,train/value_loss,194560,0.012589477002620697
PPO_2,train/value_loss,196608,0.015663189813494682
PPO_2,train/value_loss,198656,0.014950565993785858
PPO_2,train/value_loss,200704,0.008632799610495567
PPO_2,train/value_loss,202752,0.009239310398697853
PPO_2,train/value_loss,204800,0.007171057630330324
PPO_2,train/value_loss,206848,0.017502520233392715
PPO_2,train/value_loss,208896,0.014591001905500889
PPO_2,train/value_loss,210944,0.012430679053068161
PPO_2,train/value_loss,212992,0.012919511646032333
PPO_2,train/value_loss,215040,0.011219020001590252
PPO_2,train/value_loss,217088,0.01283541601151228
PPO_2,train/value_loss,219136,0.01432923972606659
PPO_2,train/value_loss,221184,0.012398694641888142
PPO_2,train/value_loss,223232,0.007462862879037857
PPO_2,train/value_loss,225280,0.01081823743879795
PPO_2,train/value_loss,227328,0.013006564229726791
PPO_2,train/value_loss,229376,0.014249738305807114
PPO_2,train/value_loss,231424,0.015700500458478928
PPO_2,train/value_loss,233472,0.012072068639099598
PPO_2,train/value_loss,235520,0.016659466549754143
PPO_2,train/value_loss,237568,0.014472032897174358
PPO_2,train/value_loss,239616,0.012721691280603409
PPO_2,train/value_loss,241664,0.016803255304694176
PPO_2,train/value_loss,243712,0.018781816586852074
PPO_2,train/value_loss,245760,0.018258238211274147
PPO_2,train/value_loss,247808,0.01097597274929285
PPO_2,train/value_loss,249856,0.015866519883275032
PPO_2,train/value_loss,251904,0.013011314906179905
PPO_2,train/value_loss,253952,0.01926872879266739
PPO_2,train/value_loss,256000,0.024211499840021133
PPO_2,train/value_loss,258048,0.013919152319431305
PPO_2,train/value_loss,260096,0.013718918897211552
PPO_2,train/value_loss,262144,0.008746420964598656
PPO_2,train/value_loss,264192,0.0031971358694136143
PPO_2,train/value_loss,266240,0.009232815355062485
PPO_2,train/value_loss,268288,0.01314837671816349
PPO_2,train/value_loss,270336,0.01567254588007927
PPO_2,train/value_loss,272384,0.00978255644440651
PPO_2,train/value_loss,274432,0.008743935264647007
PPO_2,train/value_loss,276480,0.009522094391286373
PPO_2,train/value_loss,278528,0.028972679749131203
PPO_2,train/value_loss,280576,0.019068695604801178
PPO_2,train/value_loss,282624,0.009783944115042686
PPO_2,train/value_loss,284672,0.010800088755786419
PPO_2,train/value_loss,286720,0.02039666846394539
PPO_2,train/value_loss,288768,0.007299450691789389
PPO_2,train/value_loss,290816,0.01573692262172699
PPO_2,train/value_loss,292864,0.009688078425824642
PPO_2,train/value_loss,294912,0.011856858618557453
PPO_2,train/value_loss,296960,0.008236619643867016
PPO_2,train/value_loss,299008,0.01140663307160139
PPO_2,train/value_loss,301056,0.008929325267672539
PPO_3,time/fps,2048,1422.0
PPO_3,time/fps,4096,1361.0
PPO_3,time/fps,6144,1343.0
PPO_3,time/fps,8192,1322.0
PPO_3,time/fps,10240,1312.0
PPO_3,time/fps,12288,1301.0
PPO_3,time/fps,14336,1297.0
PPO_3,time/fps,16384,1295.0
PPO_3,time/fps,18432,1292.0
PPO_3,time/fps,20480,1290.0
PPO_3,time/fps,22528,1288.0
PPO_3,time/fps,24576,1288.0
PPO_3,time/fps,26624,1287.0
PPO_3,time/fps,28672,1285.0
PPO_3,time/fps,30720,1287.0
PPO_3,time/fps,32768,1287.0
PPO_3,time/fps,34816,1282.0
PPO_3,time/fps,36864,1282.0
PPO_3,time/fps,38912,1282.0
PPO_3,time/fps,40960,1282.0
PPO_3,time/fps,43008,1281.0
PPO_3,time/fps,45056,1282.0
PPO_3,time/fps,47104,1282.0
PPO_3,time/fps,49152,1282.0
PPO_3,time/fps,51200,1282.0
PPO_3,time/fps,53248,1282.0
PPO_3,time/fps,55296,1282.0
PPO_3,time/fps,57344,1282.0
PPO_3,time/fps,59392,1282.0
PPO_3,time/fps,61440,1281.0
PPO_3,time/fps,63488,1278.0
PPO_3,time/fps,65536,1278.0
PPO_3,time/fps,67584,1277.0
PPO_3,time/fps,69632,1276.0
PPO_3,time/fps,71680,1276.0
PPO_3,time/fps,73728,1276.0
PPO_3,time/fps,75776,1276.0
PPO_3,time/fps,77824,1277.0
PPO_3,time/fps,79872,1276.0
PPO_3,time/fps,81920,1276.0
PPO_3,time/fps,83968,1276.0
PPO_3,time/fps,86016,1276.0
PPO_3,time/fps,88064,1276.0
PPO_3,time/fps,90112,1276.0
PPO_3,time/fps,92160,1276.0
PPO_3,time/fps,94208,1275.0
PPO_3,time/fps,96256,1276.0
PPO_3,time/fps,98304,1275.0
PPO_3,time/fps,100352,1276.0
PPO_3,time/fps,102400,1275.0
PPO_3,time/fps,104448,1275.0
PPO_3,time/fps,106496,1274.0
PPO_3,time/fps,108544,1275.0
PPO_3,time/fps,110592,1274.0
PPO_3,time/fps,112640,1274.0
PPO_3,time/fps,114688,1272.0
PPO_3,time/fps,116736,1272.0
PPO_3,time/fps,118784,1272.0
PPO_3,time/fps,120832,1272.0
PPO_3,time/fps,122880,1272.0
PPO_3,time/fps,124928,1270.0
PPO_3,time/fps,126976,1268.0
PPO_3,time/fps,129024,1266.0
PPO_3,time/fps,131072,1266.0
PPO_3,time/fps,133120,1266.0
PPO_3,time/fps,135168,1266.0
PPO_3,time/fps,137216,1266.0
PPO_3,time/fps,139264,1264.0
PPO_3,time/fps,141312,1263.0
PPO_3,time/fps,143360,1261.0
PPO_3,time/fps,145408,1261.0
PPO_3,time/fps,147456,1260.0
PPO_3,time/fps,149504,1259.0
PPO_3,time/fps,151552,1257.0
PPO_3,time/fps,153600,1256.0
